Exercício: 2023
Escopo: Municípios do Estado - GO
Tabela: Despesas por Função (Anexo I-E)
Instituição;Cod.IBGE;UF;População;Coluna;Conta;Identificador da Conta;Valor
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";558262,98
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"12 - Educação";"siconfi-cor_TotalDespesas";806919,2
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";642299,41
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";43554,85
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"12.122 - Administração Geral";"siconfi-cor_TotalDespesas";121064,94
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"13 - Cultura";"siconfi-cor_TotalDespesas";280357,24
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";280357,24
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"15 - Urbanismo";"siconfi-cor_TotalDespesas";10672,9
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"15.451 - Infraestrutura Urbana";"siconfi-cor_TotalDespesas";9722,74
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";950,16
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";84206,54
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"18.122 - Administração Geral";"siconfi-cor_TotalDespesas";84206,54
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"20 - Agricultura";"siconfi-cor_TotalDespesas";54127,04
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";54127,04
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"23 - Comércio e Serviços";"siconfi-cor_TotalDespesas";239694,65
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"23.695 - Turismo";"siconfi-cor_TotalDespesas";153446,98
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"23.122 - Administração Geral";"siconfi-cor_TotalDespesas";86247,67
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"26 - Transporte";"siconfi-cor_TotalDespesas";65065,2
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";65065,2
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";12455,59
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";12455,59
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Não Processados";"Despesas Intraorçamentárias";"siconfi-cor_TotalDespesas";23109,92
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";605390,18
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"04 - Administração";"siconfi-cor_TotalDespesas";82116,7
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";82116,7
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";3063,34
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"06.181 - Policiamento";"siconfi-cor_TotalDespesas";3063,34
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"08 - Assistência Social";"siconfi-cor_TotalDespesas";75969,03
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";3095,39
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"08.122 - Administração Geral";"siconfi-cor_TotalDespesas";72873,64
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"09 - Previdência Social";"siconfi-cor_TotalDespesas";34934,21
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"09.272 - Previdência do Regime Estatutário";"siconfi-cor_TotalDespesas";30758,19
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"09.122 - Administração Geral";"siconfi-cor_TotalDespesas";4176,02
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"10 - Saúde";"siconfi-cor_TotalDespesas";323191,83
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";64422,05
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";72459,56
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"10.304 - Vigilância Sanitária";"siconfi-cor_TotalDespesas";197,1
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"10.122 - Administração Geral";"siconfi-cor_TotalDespesas";186113,12
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"12 - Educação";"siconfi-cor_TotalDespesas";68357,89
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";43677,98
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";12076,33
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"12.122 - Administração Geral";"siconfi-cor_TotalDespesas";12603,58
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"13 - Cultura";"siconfi-cor_TotalDespesas";2500,00
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";2500,00
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";7056,81
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"18.122 - Administração Geral";"siconfi-cor_TotalDespesas";7056,81
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"23 - Comércio e Serviços";"siconfi-cor_TotalDespesas";7110,00
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"23.695 - Turismo";"siconfi-cor_TotalDespesas";7110,00
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";1090,37
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"28.843 - Serviço da Dívida Interna";"siconfi-cor_TotalDespesas";1090,37
Prefeitura Municipal de Minaçu - GO;5213087;GO;28518;"Inscrição de Restos a Pagar Processados";"Despesas Intraorçamentárias";"siconfi-cor_TotalDespesas";129246,48
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";28939881,15
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"01 - Legislativa";"siconfi-cor_TotalDespesas";1245778,24
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";1245778,24
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"04 - Administração";"siconfi-cor_TotalDespesas";4507542,6
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";3794941,74
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";712600,86
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";7455,00
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"06.181 - Policiamento";"siconfi-cor_TotalDespesas";7455,00
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";1968909,28
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";108600,59
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";1860308,69
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";476989,13
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"09.271 - Previdência Básica";"siconfi-cor_TotalDespesas";476989,13
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"10 - Saúde";"siconfi-cor_TotalDespesas";8266438,2
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";2362409,59
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";5904028,61
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"12 - Educação";"siconfi-cor_TotalDespesas";6597350,82
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";5902352,83
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";422814,14
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";272183,85
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"13 - Cultura";"siconfi-cor_TotalDespesas";8379,44
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";8379,44
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";613709,43
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";613709,43
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"16 - Habitação";"siconfi-cor_TotalDespesas";1385836,36
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"FU16 - Demais Subfunções";"siconfi-cor_TotalDespesas";1385836,36
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"17 - Saneamento";"siconfi-cor_TotalDespesas";28350,00
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"17.512 - Saneamento Básico Urbano";"siconfi-cor_TotalDespesas";28350,00
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";163104,51
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";163104,51
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";767543,55
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";767543,55
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"26 - Transporte";"siconfi-cor_TotalDespesas";2316380,28
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";2316380,28
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";314565,4
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";314565,4
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";271548,91
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Empenhadas";"28.846 - Outros Encargos Especiais";"siconfi-cor_TotalDespesas";271548,91
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";27861201,89
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"01 - Legislativa";"siconfi-cor_TotalDespesas";1245778,24
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";1245778,24
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"04 - Administração";"siconfi-cor_TotalDespesas";4163052,03
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";3667281,17
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";495770,86
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";7455,00
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"06.181 - Policiamento";"siconfi-cor_TotalDespesas";7455,00
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";1953384,28
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";108600,59
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";1844783,69
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";476989,13
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"09.271 - Previdência Básica";"siconfi-cor_TotalDespesas";476989,13
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"10 - Saúde";"siconfi-cor_TotalDespesas";7583328,03
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";2362320,59
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";5221007,44
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"12 - Educação";"siconfi-cor_TotalDespesas";6580754,82
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";5885756,83
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";422814,14
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";272183,85
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"13 - Cultura";"siconfi-cor_TotalDespesas";8379,44
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";8379,44
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";613709,43
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";613709,43
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"16 - Habitação";"siconfi-cor_TotalDespesas";1385836,36
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"FU16 - Demais Subfunções";"siconfi-cor_TotalDespesas";1385836,36
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"17 - Saneamento";"siconfi-cor_TotalDespesas";28350,00
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"17.512 - Saneamento Básico Urbano";"siconfi-cor_TotalDespesas";28350,00
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";161822,39
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";161822,39
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"20 - Agricultura";"siconfi-cor_TotalDespesas";767543,55
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";767543,55
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"26 - Transporte";"siconfi-cor_TotalDespesas";2316380,28
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";2316380,28
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";296890,00
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";296890,00
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";271548,91
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Liquidadas";"28.846 - Outros Encargos Especiais";"siconfi-cor_TotalDespesas";271548,91
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";27859911,89
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"01 - Legislativa";"siconfi-cor_TotalDespesas";1245778,24
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"01.031 - Ação Legislativa";"siconfi-cor_TotalDespesas";1245778,24
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"04 - Administração";"siconfi-cor_TotalDespesas";4163052,03
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";3667281,17
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";495770,86
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"06 - Segurança Pública";"siconfi-cor_TotalDespesas";7455,00
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"06.181 - Policiamento";"siconfi-cor_TotalDespesas";7455,00
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"08 - Assistência Social";"siconfi-cor_TotalDespesas";1953384,28
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"08.243 - Assistência à Criança e ao Adolescente";"siconfi-cor_TotalDespesas";108600,59
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";1844783,69
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"09 - Previdência Social";"siconfi-cor_TotalDespesas";476989,13
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"09.271 - Previdência Básica";"siconfi-cor_TotalDespesas";476989,13
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"10 - Saúde";"siconfi-cor_TotalDespesas";7582888,03
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";2362320,59
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"10.302 - Assistência Hospitalar e Ambulatorial";"siconfi-cor_TotalDespesas";5220567,44
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"12 - Educação";"siconfi-cor_TotalDespesas";6580754,82
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"12.361 - Ensino Fundamental";"siconfi-cor_TotalDespesas";5885756,83
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"12.365 - Educação Infantil";"siconfi-cor_TotalDespesas";422814,14
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"FU12 - Demais Subfunções";"siconfi-cor_TotalDespesas";272183,85
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"13 - Cultura";"siconfi-cor_TotalDespesas";8379,44
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"13.392 - Difusão Cultural";"siconfi-cor_TotalDespesas";8379,44
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"15 - Urbanismo";"siconfi-cor_TotalDespesas";613709,43
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"15.452 - Serviços Urbanos";"siconfi-cor_TotalDespesas";613709,43
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"16 - Habitação";"siconfi-cor_TotalDespesas";1385836,36
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"FU16 - Demais Subfunções";"siconfi-cor_TotalDespesas";1385836,36
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"17 - Saneamento";"siconfi-cor_TotalDespesas";28350,00
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"17.512 - Saneamento Básico Urbano";"siconfi-cor_TotalDespesas";28350,00
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"18 - Gestão Ambiental";"siconfi-cor_TotalDespesas";161822,39
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"18.541 - Preservação e Conservação Ambiental";"siconfi-cor_TotalDespesas";161822,39
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"20 - Agricultura";"siconfi-cor_TotalDespesas";767143,55
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"20.606 - Extensão Rural";"siconfi-cor_TotalDespesas";767143,55
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"26 - Transporte";"siconfi-cor_TotalDespesas";2315930,28
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"26.782 - Transporte Rodoviário";"siconfi-cor_TotalDespesas";2315930,28
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"27 - Desporto e Lazer";"siconfi-cor_TotalDespesas";296890,00
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"27.812 - Desporto Comunitário";"siconfi-cor_TotalDespesas";296890,00
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"28 - Encargos Especiais";"siconfi-cor_TotalDespesas";271548,91
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Despesas Pagas";"28.846 - Outros Encargos Especiais";"siconfi-cor_TotalDespesas";271548,91
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Inscrição de Restos a Pagar Não Processados";"Despesas Exceto Intraorçamentárias";"siconfi-cor_TotalDespesas";1078679,26
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Inscrição de Restos a Pagar Não Processados";"04 - Administração";"siconfi-cor_TotalDespesas";344490,57
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Inscrição de Restos a Pagar Não Processados";"04.122 - Administração Geral";"siconfi-cor_TotalDespesas";127660,57
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Inscrição de Restos a Pagar Não Processados";"04.123 - Administração Financeira";"siconfi-cor_TotalDespesas";216830,00
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Inscrição de Restos a Pagar Não Processados";"08 - Assistência Social";"siconfi-cor_TotalDespesas";15525,00
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Inscrição de Restos a Pagar Não Processados";"08.244 - Assistência Comunitária";"siconfi-cor_TotalDespesas";15525,00
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Inscrição de Restos a Pagar Não Processados";"10 - Saúde";"siconfi-cor_TotalDespesas";683110,17
Prefeitura Municipal de Amaralina - GO;5200829;GO;3875;"Inscrição de Restos a Pagar Não Processados";"10.301 - Atenção Básica";"siconfi-cor_TotalDespesas";89,00
