id;titulo;preco;endereco;detalhes;descricao;link;tamanho;quartos;vagas;suites;plantas;data_extracao
250;"SQSW 504, SUDOESTE, BRASILIA";2100000.00;N/A;"140 m²
4 Quartos
1 Suíte";"· 4 QTS · NASCENTE · CANTO · VISTA · 98406-4109";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-504-1130318;140;4;;1;;"2025-04-11 09:20:33"
251;"SQN 304 Bloco E, ASA NORTE, BRASILIA";2470000.00;N/A;"186 m²
4 Quartos
1 Suíte
2 Vagas";"ASA NORTE EXCLUSIVIDADE - ASA NORTE";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-304-bloco-e-1040626;186;4;2;1;;"2025-04-11 09:20:33"
252;"CA 08, LAGO NORTE, BRASILIA";2400000.00;N/A;"218 m²
4 Quartos
1 Suíte
2 Vagas";"DANIEL LISBOA APRESENTA PARA VENDA RARO APARTAMENTO DE 218 METROS NO LAGO NORTE!";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-lago-norte-brasilia-df-ca-08-1122666;218;4;2;1;;"2025-04-11 09:20:33"
253;"SQNW 108 Bloco D, NOROESTE, BRASILIA";2000000.00;N/A;"152 m²
3 Quartos
3 Suítes
2 Vagas";"3 SUÍTES SALA INTEGRADA COZINHA COM ARMÁRIOS PLANEJADOS 2 VAGAS DE GARAGEM, ÁREA DE LAZER COM PISCI";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-108-bloco-d-223154;152;3;2;3;;"2025-04-11 09:20:33"
254;"SQNW 307 Bloco B, NOROESTE, BRASILIA";2240000.00;N/A;"128 m²
3 Quartos
1 Suíte
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-307-bloco-b-758988;128;3;2;1;;"2025-04-11 09:20:33"
255;"SQSW 300 Bloco A, SUDOESTE, BRASILIA";2990000.00;N/A;"189 m²
4 Quartos
2 Suítes
2 Vagas";"SQSW 300 BLOCO A - EDIFÍCIO VIA ITAMARATY";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-300-bloco-a-1033444;189;4;2;2;;"2025-04-11 09:20:33"
256;"SQSW 101 Bloco A, SUDOESTE, BRASILIA";2499000.00;N/A;"194 m²
4 Quartos
2 Suítes
2 Vagas";"- 6° ANDAR";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-101-bloco-a-1109512;194;4;2;2;;"2025-04-11 09:20:33"
257;"SQN 314, ASA NORTE, BRASILIA";2250000.00;N/A;"159 m²
4 Quartos
2 Suítes
2 Vagas";"ANDAR ALTO!!! COM LAZER!!! 2 VAGAS COBERTAS!!! SQN 314!!!";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-sqn-314-722703;159;4;2;2;;"2025-04-11 09:20:33"
258;"SQSW 101, SUDOESTE, BRASILIA";2350000.00;N/A;"194 m²
4 Quartos
2 Suítes
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-101-1110302;194;4;2;2;;"2025-04-11 09:20:33"
259;"SGCV Lote 19, PARK SUL, BRASILIA";2550000.00;N/A;"157 m²
4 Quartos
4 Suítes
3 Vagas";"APARTAMENTO SENSACIONAL COM 4 SUÍTES DO PARK SUL, LAVABO, VISTA LIVRE, 3 VAGAS";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-19-1045753;157;4;3;4;;"2025-04-11 09:20:33"
260;"SQSW 103, SUDOESTE, BRASILIA";2300000.00;N/A;"159 m²
4 Quartos
2 Suítes
1 Vaga";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-103-1137577;159;4;1;2;;"2025-04-11 09:20:33"
261;"SQS 104 Bloco K, ASA SUL, BRASILIA";2500000.00;N/A;"235 m²
4 Quartos
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-104-bloco-k-1085209;235;4;2;;;"2025-04-11 09:20:33"
262;"SQNW 102 Bloco B, NOROESTE, BRASILIA";2050000.00;N/A;"125 m²
3 Quartos
3 Suítes
2 Vagas";"3 SUITES, 2 VAGAS, DEPÓSITO, ANALISA PERMUTA";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-b-1031686;125;3;2;3;;"2025-04-11 09:20:33"
263;"SQNW 106 Bloco D, NOROESTE, BRASILIA";2850000.00;N/A;"165 m²
4 Quartos
4 Suítes
4 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-106-bloco-d-1138132;165;4;4;4;;"2025-04-11 09:20:33"
264;"SQS 203, ASA SUL, BRASILIA";2490000.00;N/A;"171 m²
4 Quartos
1 Suíte
2 Vagas";"ASA SUL, SQS 203, APARTAMENTO À VENDA COM EXCLUSIVIDADE! DESOCUPADO";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-203-1137932;171;4;2;1;;"2025-04-11 09:20:33"
265;"SQSW 500, SUDOESTE, BRASILIA";2380000.00;N/A;"144 m²
4 Quartos
4 Suítes
3 Vagas";"SQSW 500 BLOCO T - PARQUE PLANALTO ÁGIO - 4 SUÍTES , 3 VAGAS DE GARAGEM";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-1053714;144;4;3;4;;"2025-04-11 09:20:33"
266;"SGCV Lote 14, PARK SUL, BRASILIA";2549000.00;N/A;"135 m²
3 Quartos
2 Suítes
2 Vagas";VILLAGGIO;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-lote-14-1112728;135;3;2;2;;"2025-04-11 09:20:33"
267;"SQSW 305, SUDOESTE, BRASILIA";2600000.00;N/A;"208 m²
3 Quartos
1 Suíte
2 Vagas";"COBERTURA, VISTA LIVRE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-305-1127885;208;3;2;1;;"2025-04-11 09:20:33"
268;"SQS 216 Bloco E, ASA SUL, BRASILIA";2590000.00;N/A;"162 m²
3 Quartos
1 Suíte
1 Vaga";"APARTAMENTO NA ASA SUL";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-216-bloco-e-1123748;162;3;1;1;;"2025-04-11 09:20:33"
269;"SGCV Lote 23, PARK SUL, BRASILIA";2934816.00;N/A;"205 m²
4 Quartos
4 Suítes
4 Vagas";", SIGNATURE ACABAMENTO DE LUXO";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-23-638040;205;4;4;4;;"2025-04-11 09:20:33"
270;"SQNW 109 Bloco E, NOROESTE, BRASILIA";2150000.00;N/A;"148 m²
4 Quartos
2 Suítes
3 Vagas";"SENSACIONAL APARTAMENTO VIA SANTORINISQNW 109 - 4 QUARTOS - VISTA LIVRE";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-e-1137423;148;4;3;2;;"2025-04-11 09:20:33"
271;"SQS 204 Bloco J, ASA SUL, BRASILIA";2160000.00;N/A;"120 m²
3 Quartos
1 Suíte
1 Vaga";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-204-bloco-j-1140691;120;3;1;1;;"2025-04-11 09:20:33"
272;"SQSW 300, SUDOESTE, BRASILIA";2680000.00;N/A;"146 m²
4 Quartos
2 Suítes
2 Vagas";"EXCLUSIVO! LINDA REFORMA - SOFISTICAÇÃO E CONFORTO EM CADA DETALHE!";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-300-1138735;146;4;2;2;;"2025-04-11 09:20:33"
273;"SGCV Lote 27, PARK SUL, BRASILIA";2590000.00;N/A;"157 m²
4 Quartos
4 Suítes
2 Vagas";", PARK SUL PRIME RESIDENCE";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-27-933879;157;4;2;4;;"2025-04-11 09:20:33"
274;"SGCV Lote 27, PARK SUL, BRASILIA";2620000.00;N/A;"257 m²
3 Quartos
3 Suítes
2 Vagas";", PRIME RESIDENCE EXCELENTE OPORTUNIDADE PARA MORAR NO MELHOR CONDOMÍNIO DE BRASÍLIA!";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-lote-27-1119031;257;3;2;3;;"2025-04-11 09:20:33"
275;"SQNW 110 Bloco B, NOROESTE, BRASILIA";2550000.00;N/A;"174 m²
4 Quartos
3 Suítes
6 Vagas";"APARTAMENTO ESPAÇOSO DE CANTO VAZADO EXCELENTE PLANTA";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-b-1110332;174;4;6;3;;"2025-04-11 09:20:33"
276;"SQNW 109 Bloco K, NOROESTE, BRASILIA";2910000.00;N/A;"169 m²
4 Quartos
4 Suítes
3 Vagas";"EMPREENDIMENTO DE FRENTE PARA O PARQUE";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-k-1106786;169;4;3;4;;"2025-04-11 09:20:33"
277;"SHIS QI 27, LAGO SUL, BRASILIA";2980000.00;N/A;"600 m²
6 Quartos
4 Suítes
3 Vagas";"CASA A VENDA QI 27 6 QUARTOS 4 SUÍTES 3 VAGAS";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-lago-sul-brasilia-df-shis-qi-27-1055096;600;6;3;4;;"2025-04-11 09:20:33"
278;"SQS 216, ASA SUL, BRASILIA";2590000.00;N/A;"167 m²
3 Quartos
1 Suíte
1 Vaga";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-216-1117655;167;3;1;1;;"2025-04-11 09:20:33"
279;"SQSW 500 Bloco T, SUDOESTE, BRASILIA";2570000.00;N/A;"144 m²
4 Quartos
4 Suítes
3 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-bloco-t-1103398;144;4;3;4;;"2025-04-11 09:20:33"
280;"SQNW 110 Bloco I, NOROESTE, BRASILIA";2679599.00;N/A;"178 m²
2 Quartos
2 Suítes
2 Vagas";"APARTAMENTO 178 M² 2 SUÍTES COM COBERTURA INDIVIDUAL SQNW 110 NOROESTE";https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-i-1062693;178;2;2;2;;"2025-04-11 09:20:33"
281;"SQSW 500 Bloco E, SUDOESTE, BRASILIA";2349789.00;N/A;"126 m²
3 Quartos
3 Suítes
2 Vagas";"PARQUE CIDADE PLANTA E LOCALIZAÇÃO DO BLOCO DENTRO DA QUADRA 500";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-500-bloco-e-1003262;126;3;2;3;;"2025-04-11 09:20:33"
282;"SQSW 306 Bloco C, SUDOESTE, BRASILIA";2600000.00;N/A;"173 m²
4 Quartos
3 Suítes
4 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-306-bloco-c-986960;173;4;4;3;;"2025-04-11 09:20:33"
283;"SCEN Trecho 1 Conjunto 36, ASA NORTE, BRASILIA";2100000.00;N/A;"100 m²
4 Quartos
1 Suíte
4 Vagas";", ILHAS DO LAGO APARTAMENTO LUXUOSO DE 100M² À VENDA - ILHAS DO LAGO - ASA NORTE - BRASÍLIA";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-scen-trecho-1-conjunto-36-1140070;100;4;4;1;;"2025-04-11 09:20:33"
284;"SGCV Lote 14, PARK SUL, BRASILIA";2290000.00;N/A;"129 m²
3 Quartos
3 Suítes
3 Vagas";"VILLAGGIO PARK SUL COBERTURA LINEAR COM 03 QUARTOS E ESPAÇO GOURMET COM CHURRASQUEIRA A CARVÃO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-lote-14-1036938;129;3;3;3;;"2025-04-11 09:20:33"
285;"SCEN Trecho 1, ASA NORTE, BRASILIA";2790000.00;N/A;"134 m²
4 Quartos
2 Suítes
3 Vagas";"ILHAS DO LAGO- NASCENTE , ILHAS DO LAGO";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-scen-trecho-1-1087424;134;4;3;2;;"2025-04-11 09:20:33"
286;"SQNW 106 Bloco I, NOROESTE, BRASILIA";2570000.00;N/A;"143 m²
3 Quartos
3 Suítes
3 Vagas";"APARTAMENTO DE ALTO PADRÃO À VENDA – SQNW 106 BLOCO I – RESIDENCIAL ELITON GONÇALVES";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-106-bloco-i-1130374;143;3;3;3;;"2025-04-11 09:20:33"
287;"SQNW 108 Bloco B, NOROESTE, BRASILIA";2090000.00;N/A;"126 m²
3 Quartos
1 Suíte
2 Vagas";"RESERVA NATURALE - 3 QUARTOS (1 SUÍTE) - 126M2 - ÁREA DE LAZER - COBERTURA COLETIVA";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-108-bloco-b-1110529;126;3;2;1;;"2025-04-11 09:20:33"
288;"SQS 207, ASA SUL, BRASILIA";2350000.00;N/A;"164 m²
3 Quartos
2 Suítes
1 Vaga";"EXCLUSIVO! LOCALIZAÇÃO PRIVILEGIADA – CONFORTO, SOFISTICAÇÃO E SEGURANÇA";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-207-1130388;164;3;1;2;;"2025-04-11 09:20:33"
289;"SQNW 302 Bloco F, NOROESTE, BRASILIA";2550000.00;N/A;"165 m²
4 Quartos
4 Suítes
2 Vagas";", RESERVA PLANALTO";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-302-bloco-f-898636;165;4;2;4;;"2025-04-11 09:20:33"
290;"SQSW 500, SUDOESTE, BRASILIA";2780000.00;N/A;"170 m²
4 Quartos
4 Suítes
3 Vagas";"MUDE EM ABRIL 2025";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-500-1129390;170;4;3;4;;"2025-04-11 09:20:33"
291;"SQNW 110, NOROESTE, BRASILIA";2690000.00;N/A;"195 m²
4 Quartos
4 Suítes
3 Vagas";"SUA OPORTUNIDADE ESTÁ AQUI!";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-110-1109610;195;4;3;4;;"2025-04-11 09:20:33"
292;"SQNW 102 Bloco B, NOROESTE, BRASILIA";2130000.00;N/A;"126 m²
3 Quartos
3 Suítes
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-b-818060;126;3;2;3;;"2025-04-11 09:20:33"
293;"SGCV Lote 14, PARK SUL, BRASILIA";2499000.00;N/A;"135 m²
3 Quartos
3 Suítes
2 Vagas";", VILLAGGIO SAMUEL PEREIRA OFERECE: APTº DE 3 SUÍTES FINO ACABAMENTO MOBILIADO NO PARK SUL BRASÍLIA-DF FINANCIA";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-lote-14-1090780;135;3;2;3;;"2025-04-11 09:20:33"
294;"SQN 213 Bloco H, ASA NORTE, BRASILIA";2997000.00;N/A;"210 m²
3 Quartos
1 Suíte
2 Vagas";"SQN 213 | ED. VIA PORTAL DO PARQUE - APARTAMENTO COBERTURA, 3 DORMITÓRIOS, 1 SUÍTE, 2 VAGAS- ASA NOR";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-213-bloco-h-911231;210;3;2;1;;"2025-04-11 09:20:33"
295;"SQNW 109, NOROESTE, BRASILIA";2450000.00;N/A;"172 m²
2 Quartos
1 Suíte
2 Vagas";"LUXUOSA COBERTURA DUPLEX NA SQNW 109 - NOROESTE";https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-109-765480;172;2;2;1;;"2025-04-11 09:20:33"
296;"SQNW 109 Bloco H, NOROESTE, BRASILIA";2600000.00;N/A;"217 m²
3 Quartos
1 Suíte
3 Vagas";"EXCELENTE COBERTURA NO RESERVA PARQUE!";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-109-bloco-h-1092755;217;3;3;1;;"2025-04-11 09:20:33"
297;"AOS 02, OCTOGONAL, BRASILIA";2450000.00;N/A;"164 m²
4 Quartos
1 Suíte
1 Vaga";"QUADRA FECHADA COM SEGURANÇA E A MELHOR LOGÍSTICA DE BRASÍLIA";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-octogonal-brasilia-df-aos-02-1128213;164;4;1;1;;"2025-04-11 09:20:33"
298;"AOS 02 Bloco C, OCTOGONAL, BRASILIA";2299000.00;N/A;"164 m²
4 Quartos
1 Suíte
1 Vaga";"EXELENTE APARTAMENTO NA OCTOGONAL!";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-octogonal-brasilia-df-aos-02-bloco-c-937591;164;4;1;1;;"2025-04-11 09:20:33"
299;"SCEN Trecho 1, ASA NORTE, BRASILIA";2100000.00;N/A;"98 m²
3 Quartos
1 Suíte
4 Vagas";"SCEN TRECHO 1, APARTAMENTO COM 3 QUARTOS À VENDA NO ILHAS DO LAGO, ASA NORTE, BRASÍLIA, DF";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-scen-trecho-1-1137255;98;3;4;1;;"2025-04-11 09:20:33"
300;"SQS 202 Bloco D, ASA SUL, BRASILIA";2400000.00;N/A;"159 m²
3 Quartos
1 Suíte
1 Vaga";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-202-bloco-d-1138944;159;3;1;1;;"2025-04-11 09:20:33"
301;"SQSW 102 Bloco K, SUDOESTE, BRASILIA";2300000.00;N/A;"181 m²
4 Quartos
1 Suíte
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-102-bloco-k-1143042;181;4;2;1;;"2025-04-11 09:20:33"
302;"SGCV Lote 23, PARK SUL, BRASILIA";2800000.00;N/A;"202 m²
4 Quartos
4 Suítes
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-23-1127781;202;4;2;4;;"2025-04-11 09:20:33"
303;"SQSW 305, SUDOESTE, BRASILIA";2200000.00;N/A;"166 m²
3 Quartos
1 Suíte
2 Vagas";NASCENTE;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-305-1008583;166;3;2;1;;"2025-04-11 09:20:33"
304;"SQN 213, ASA NORTE, BRASILIA";2190000.00;N/A;"120 m²
3 Quartos
3 Suítes";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-213-1140719;120;3;;3;;"2025-04-11 09:20:33"
305;"SQNW 103 Bloco A, NOROESTE, BRASILIA";2060038.00;N/A;"122 m²
3 Quartos
2 Suítes
2 Vagas";"VAZADO VISTA LIVRE, PARCELAMOS 40% PELA CONTRUTORA, ENTREGA FEV. 2024, PERTO DO BIG BOX,FARMACIA";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-103-bloco-a-390849;122;3;2;2;;"2025-04-11 09:20:33"
306;"SGCV Lote 27, PARK SUL, BRASILIA";2180000.00;N/A;"121 m²
3 Quartos
3 Suítes
3 Vagas";"PRIME RESIDENCE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-lote-27-1125762;121;3;3;3;;"2025-04-11 09:20:33"
307;"SQS 308 Bloco H, ASA SUL, BRASILIA";2699999.00;N/A;"115 m²
2 Quartos
2 Suítes
1 Vaga";"OPORTUNIDADE ÚNICA! APARTAMENTO EXCLUSIVO NA SQS 308 - ANDAR ALTO, MOBILIADO";https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-asa-sul-brasilia-df-sqs-308-bloco-h-1128276;115;2;1;2;;"2025-04-11 09:20:33"
308;"SQNW 102 Bloco E, NOROESTE, BRASILIA";2397000.00;N/A;"132 m²
3 Quartos
3 Suítes
2 Vagas";"EXCLUSIVO E SOFISTICADO, ANDAR ALTO E REFORMADO";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-e-1036511;132;3;2;3;;"2025-04-11 09:20:33"
309;"SQSW 305 Bloco E, SUDOESTE, BRASILIA";2680000.00;N/A;"195 m²
3 Quartos
2 Suítes
2 Vagas";"SQSW 305 195M2 REFORMA NOVA E DE MUITO BOM GOSTO 2 VAGAS SOLTAS";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-sudoeste-brasilia-df-sqsw-305-bloco-e-1072137;195;3;2;2;;"2025-04-11 09:20:33"
310;"SQN 211, ASA NORTE, BRASILIA";2000000.00;N/A;"197 m²
3 Quartos
3 Suítes
1 Vaga";"PRÓXIMO PARQUE OLHOS D'ÁGUA COBERTURA";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-211-1022550;197;3;1;3;;"2025-04-11 09:20:33"
311;"SQS 309, ASA SUL, BRASILIA";2500000.00;N/A;"208 m²
5 Quartos
1 Suíte
2 Vagas";"2 VAGAS SOLTAS, LADO A LADO.";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-sul-brasilia-df-sqs-309-1093049;208;5;2;1;;"2025-04-11 09:20:33"
312;"SGCV Lote 19, PARK SUL, BRASILIA";2490000.00;N/A;"170 m²
4 Quartos
4 Suítes
3 Vagas";"APARTAMENTO 4 SUÍTES NO PARK SUL!";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-park-sul-brasilia-df-sgcv-lote-19-868812;170;4;3;4;;"2025-04-11 09:20:33"
313;"SQNW 307 Bloco B, NOROESTE, BRASILIA";2100000.00;N/A;"129 m²
3 Quartos
2 Suítes
2 Vagas";"VISTA LIVRE PARA A RESERVA ECOLÓGICA";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-307-bloco-b-1103012;129;3;2;2;;"2025-04-11 09:20:33"
314;"SQNW 306 Bloco I, NOROESTE, BRASILIA";2350000.00;N/A;"126 m²
3 Quartos
1 Suíte
2 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-306-bloco-i-1137895;126;3;2;1;;"2025-04-11 09:20:33"
315;"SQNW 102 Bloco K, NOROESTE, BRASILIA";2250000.00;N/A;"125 m²
3 Quartos
3 Suítes
2 Vagas";VAZADO;https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-k-1127869;125;3;2;3;;"2025-04-11 09:20:33"
316;"SGCV Lote 27, PARK SUL, BRASILIA";2200000.00;N/A;"123 m²
3 Quartos
3 Suítes
2 Vagas";", PRIME RESIDENCE REFORMADO, VARANDA GOURMET, ANDAR ALTO E VISTA LIVRE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-park-sul-brasilia-df-sgcv-lote-27-1129289;123;3;2;3;;"2025-04-11 09:20:33"
317;"SCEN Trecho 1 Conjunto 36, ASA NORTE, BRASILIA";2790000.00;N/A;"136 m²
4 Quartos
2 Suítes
3 Vagas";"CONDOMINICO ILHAS DO LAGO PARA INVESTIDORES DE BOM GOSTO";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-asa-norte-brasilia-df-scen-trecho-1-conjunto-36-1088024;136;4;3;2;;"2025-04-11 09:20:33"
318;"SQNW 102 Bloco K, NOROESTE, BRASILIA";2970000.00;N/A;"230 m²
3 Quartos
2 Suítes
3 Vagas";"COBERTURA DUPLEX OLGA CARVALHO NOROESTE SQNW 102 BLOCO K 3 QUARTOS 2 SUÍTES RECÉM ENTREGUE!";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-noroeste-brasilia-df-sqnw-102-bloco-k-1101567;230;3;3;2;;"2025-04-11 09:20:33"
319;"SQNW 110 Bloco C, NOROESTE, BRASILIA";2975850.00;N/A;"175 m²
2 Quartos
2 Suítes
2 Vagas";"SQNW 110, COBERTURA À VENDA, 2 QUARTOS, LAZER COMPLETO, NOROESTE, BRASÍLIA, DF";https://www.dfimoveis.com.br/imovel/apartamento-2-quartos-venda-noroeste-brasilia-df-sqnw-110-bloco-c-1038783;175;2;2;2;;"2025-04-11 09:20:33"
320;"SQN 211 Bloco K, ASA NORTE, BRASILIA";2590000.00;N/A;"222 m²
3 Quartos
2 Suítes
1 Vaga";"SILENCIOSO, VISTA LIVRE E NASCENTE";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-norte-brasilia-df-sqn-211-bloco-k-1051059;222;3;1;2;;"2025-04-11 09:20:33"
321;"SQNW 104 Bloco E, NOROESTE, BRASILIA";2690000.00;N/A;"162 m²
4 Quartos
4 Suítes
3 Vagas";"APARTAMENTO 4 SUÍTES";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-noroeste-brasilia-df-sqnw-104-bloco-e-1125467;162;4;3;4;;"2025-04-11 09:20:33"
322;"AOS 02, OCTOGONAL, BRASILIA";2390000.00;N/A;"164 m²
4 Quartos
1 Suíte
1 Vaga";"A MELHOR VISTA LIVRE!";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-octogonal-brasilia-df-aos-02-1125388;164;4;1;1;;"2025-04-11 09:20:33"
323;"SQSW 101, SUDOESTE, BRASILIA";2450000.00;N/A;"194 m²
4 Quartos
2 Suítes
2 Vagas";"SQSW 101 BL. A - ED. MAISON TOULOSE";https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-sqsw-101-977643;194;4;2;2;;"2025-04-11 09:20:33"
324;"CCSW 2, SUDOESTE, BRASILIA";2505000.00;N/A;"210 m²
4 Quartos
2 Suítes
3 Vagas";;https://www.dfimoveis.com.br/imovel/apartamento-4-quartos-venda-sudoeste-brasilia-df-ccsw-2-1113519;210;4;3;2;;"2025-04-11 09:20:33"
325;"SQS 212, ASA SUL, BRASILIA";2780000.00;N/A;"168 m²
3 Quartos
1 Suíte";"OPORTUNIDADE IMPERDÍVEL NA SQS 212";https://www.dfimoveis.com.br/imovel/apartamento-3-quartos-venda-asa-sul-brasilia-df-sqs-212-1140863;168;3;;1;;"2025-04-11 09:20:33"
